product_id,product_name,timestamp,source,rating,text,label
P003,Słuchawki Bass Pro,2025-02-20T23:42:21,ceneo,5,Bateria trzyma długo.,1
P003,Słuchawki Bass Pro,2024-12-24T04:10:04,euro,5,Bateria trzyma długo.,1
P005,Smartwatch Pulse S,2024-04-27T12:54:38,amazon,5,"Jestem zadowolony, wszystko zgodnie z opisem.",1
P003,Słuchawki Bass Pro,2025-01-04T17:23:48,euro,5,Bateria trzyma długo.,1
P004,"Telewizor Vision 55""",2024-01-24T22:55:59,komputronik,5,"Solidne wykonanie, wygląda elegancko.",1
P001,Smartfon Nova X1,2025-02-10T05:18:44,euro,5,Bateria trzyma długo.,1
P001,Smartfon Nova X1,2024-06-16T07:39:28,opineo,5,Cicha praca urządzenia.,1
P005,Smartwatch Pulse S,2024-04-14T02:10:49,komputronik,4,"Jestem zadowolony, wszystko zgodnie z opisem.",1
P002,Laptop Aero 15,2024-12-14T05:19:35,amazon,5,Idealny na prezent.,1
P010,Mysz Laser Pro,2025-02-12T08:35:31,allegro,5,Dobra relacja jakości do ceny.,1
P005,Smartwatch Pulse S,2024-11-08T19:37:16,allegro,4,"Świetny produkt, polecam!",1
P003,Słuchawki Bass Pro,2024-01-12T05:55:33,allegro,5,Najlepszy zakup w tym roku!,1
P008,Tablet Note 10,2024-03-05T12:58:00,mediaexpert,4,"Łatwa konfiguracja, intuicyjna obsługa.",1
P010,Mysz Laser Pro,2024-10-07T01:20:05,opineo,5,"Świetny produkt, polecam!",1
P008,Tablet Note 10,2025-01-27T18:01:41,allegro,4,Prosty montaż.,1
P003,Słuchawki Bass Pro,2025-05-29T19:07:33,ceneo,4,"Łatwa konfiguracja, intuicyjna obsługa.",1
P006,Głośnik Bluetooth Wave,2024-07-28T10:13:02,mediaexpert,4,Prosty montaż.,1
P001,Smartfon Nova X1,2025-04-08T08:44:28,euro,4,Zaskakująco wydajny.,1
P010,Mysz Laser Pro,2025-05-19T01:45:24,allegro,4,"Jestem zadowolony, wszystko zgodnie z opisem.",1
P005,Smartwatch Pulse S,2025-05-01T07:42:54,allegro,5,Dobra relacja jakości do ceny.,1
P007,Kamera Action Go,2024-10-11T17:37:05,amazon,4,Najlepszy zakup w tym roku!,1
P005,Smartwatch Pulse S,2025-05-08T22:24:48,opineo,5,Najlepszy zakup w tym roku!,1
P003,Słuchawki Bass Pro,2024-08-20T13:48:23,ceneo,5,Zaskakująco wydajny.,1
P006,Głośnik Bluetooth Wave,2024-06-28T00:22:59,ceneo,4,Bardzo dobra jakość w stosunku do ceny.,1
P004,"Telewizor Vision 55""",2024-09-21T23:31:37,allegro,4,Szybka dostawa i dobra komunikacja.,1
P007,Kamera Action Go,2025-07-20T20:54:55,ceneo,4,"Jestem zadowolony, wszystko zgodnie z opisem.",1
P005,Smartwatch Pulse S,2025-07-27T12:30:25,komputronik,5,Cicha praca urządzenia.,1
P005,Smartwatch Pulse S,2024-10-06T15:12:31,ceneo,4,Obsługa klienta na plus.,1
P004,"Telewizor Vision 55""",2025-03-28T04:36:03,ceneo,5,Ekran bardzo wyraźny i jasny.,1
P004,"Telewizor Vision 55""",2024-03-08T13:01:01,opineo,5,"Dobre materiały, trwałe wykończenie.",1
P003,Słuchawki Bass Pro,2025-02-05T11:28:37,mediaexpert,4,Bateria trzyma długo.,1
P009,Klawiatura Mech K,2024-01-09T23:07:02,mediaexpert,5,"Świetny produkt, polecam!",1
P005,Smartwatch Pulse S,2025-01-16T17:36:14,komputronik,4,Bardzo dobra jakość w stosunku do ceny.,1
P008,Tablet Note 10,2024-08-26T18:31:09,opineo,4,Szybka dostawa i dobra komunikacja.,1
P006,Głośnik Bluetooth Wave,2025-02-10T06:25:39,amazon,4,Bateria trzyma długo.,1
P008,Tablet Note 10,2024-09-21T17:01:16,allegro,5,Cicha praca urządzenia.,1
P004,"Telewizor Vision 55""",2025-02-19T23:39:09,opineo,4,"Solidne wykonanie, wygląda elegancko.",1
P010,Mysz Laser Pro,2024-09-16T02:48:40,amazon,4,Ekran bardzo wyraźny i jasny.,1
P010,Mysz Laser Pro,2024-02-02T07:19:29,opineo,4,Dobra relacja jakości do ceny.,1
P005,Smartwatch Pulse S,2024-11-02T18:37:36,komputronik,4,"Solidne wykonanie, wygląda elegancko.",1
P005,Smartwatch Pulse S,2024-06-16T08:13:57,mediaexpert,4,Ekran bardzo wyraźny i jasny.,1
P001,Smartfon Nova X1,2025-02-28T22:02:15,euro,5,"Solidne wykonanie, wygląda elegancko.",1
P002,Laptop Aero 15,2025-02-28T11:53:50,ceneo,5,Bardzo dobra jakość w stosunku do ceny.,1
P003,Słuchawki Bass Pro,2024-01-31T12:11:33,komputronik,4,Bateria trzyma długo.,1
P003,Słuchawki Bass Pro,2025-01-29T16:17:05,allegro,5,Estetyczny design.,1
P006,Głośnik Bluetooth Wave,2025-04-19T06:50:50,mediaexpert,5,"Solidne wykonanie, wygląda elegancko.",1
P010,Mysz Laser Pro,2024-03-22T20:03:00,amazon,5,Najlepszy zakup w tym roku!,1
P006,Głośnik Bluetooth Wave,2024-01-26T19:39:49,komputronik,4,Estetyczny design.,1
P003,Słuchawki Bass Pro,2025-07-03T06:59:03,opineo,4,Zaskakująco wydajny.,1
P002,Laptop Aero 15,2024-04-17T15:04:34,allegro,4,"Świetny produkt, polecam!",1
P006,Głośnik Bluetooth Wave,2024-12-03T17:46:22,komputronik,4,Bateria trzyma długo.,1
P004,"Telewizor Vision 55""",2025-04-04T18:05:23,komputronik,5,Cena adekwatna do jakości.,1
P005,Smartwatch Pulse S,2025-05-22T12:45:22,ceneo,4,Cicha praca urządzenia.,1
P010,Mysz Laser Pro,2025-01-02T05:03:09,allegro,5,"Dobre materiały, trwałe wykończenie.",1
P010,Mysz Laser Pro,2025-01-28T13:43:57,euro,5,Najlepszy zakup w tym roku!,1
P001,Smartfon Nova X1,2025-08-14T15:17:41,euro,4,"Świetny produkt, polecam!",1
P006,Głośnik Bluetooth Wave,2025-04-01T16:37:37,amazon,5,Prosty montaż.,1
P001,Smartfon Nova X1,2024-01-07T02:44:56,komputronik,4,Najlepszy zakup w tym roku!,1
P008,Tablet Note 10,2025-03-10T08:08:28,komputronik,4,"Solidne wykonanie, wygląda elegancko.",1
P008,Tablet Note 10,2025-03-04T10:34:48,komputronik,4,"Świetny produkt, polecam!",1
P001,Smartfon Nova X1,2025-05-17T09:23:19,komputronik,5,Najlepszy zakup w tym roku!,1
P002,Laptop Aero 15,2025-05-29T08:55:31,euro,4,Bateria trzyma długo.,1
P005,Smartwatch Pulse S,2024-10-03T21:09:23,allegro,4,Estetyczny design.,1
P010,Mysz Laser Pro,2025-07-05T22:40:25,mediaexpert,4,"Łatwa konfiguracja, intuicyjna obsługa.",1
P002,Laptop Aero 15,2025-04-27T06:10:53,amazon,4,"Świetny produkt, polecam!",1
P002,Laptop Aero 15,2025-02-21T06:00:31,ceneo,4,Prosty montaż.,1
P007,Kamera Action Go,2024-03-21T18:42:58,komputronik,4,Ekran bardzo wyraźny i jasny.,1
P009,Klawiatura Mech K,2024-03-21T06:40:57,euro,5,Spełnia wszystkie oczekiwania.,1
P004,"Telewizor Vision 55""",2025-07-15T10:39:08,mediaexpert,5,"Świetny produkt, polecam!",1
P004,"Telewizor Vision 55""",2024-11-22T22:30:57,mediaexpert,5,Estetyczny design.,1
P006,Głośnik Bluetooth Wave,2025-07-27T15:40:33,allegro,5,Ekran bardzo wyraźny i jasny.,1
P009,Klawiatura Mech K,2024-09-19T04:11:11,euro,5,Estetyczny design.,1
P005,Smartwatch Pulse S,2024-07-01T03:22:27,komputronik,4,"Dobre materiały, trwałe wykończenie.",1
P002,Laptop Aero 15,2025-01-29T19:42:00,amazon,5,Dobra relacja jakości do ceny.,1
P006,Głośnik Bluetooth Wave,2024-04-14T05:25:03,amazon,5,Szybka dostawa i dobra komunikacja.,1
P006,Głośnik Bluetooth Wave,2024-09-07T22:49:36,euro,4,Szybka dostawa i dobra komunikacja.,1
P010,Mysz Laser Pro,2025-06-07T22:58:44,ceneo,5,Dobra relacja jakości do ceny.,1
P009,Klawiatura Mech K,2024-10-21T01:13:31,ceneo,4,Cena adekwatna do jakości.,1
P009,Klawiatura Mech K,2025-03-24T23:51:02,mediaexpert,5,"Dobre materiały, trwałe wykończenie.",1
P010,Mysz Laser Pro,2024-09-18T20:16:52,komputronik,5,"Świetny produkt, polecam!",1
P010,Mysz Laser Pro,2025-08-01T21:35:01,komputronik,4,Szybka dostawa i dobra komunikacja.,1
P007,Kamera Action Go,2024-01-17T03:16:21,amazon,5,"Jestem zadowolony, wszystko zgodnie z opisem.",1
P009,Klawiatura Mech K,2024-01-08T17:19:13,euro,5,Ekran bardzo wyraźny i jasny.,1
P010,Mysz Laser Pro,2024-09-26T14:44:42,komputronik,5,Spełnia wszystkie oczekiwania.,1
P007,Kamera Action Go,2024-10-03T20:22:55,allegro,4,Zaskakująco wydajny.,1
P006,Głośnik Bluetooth Wave,2024-09-28T06:36:50,komputronik,5,Estetyczny design.,1
P001,Smartfon Nova X1,2024-05-26T17:00:34,ceneo,4,Obsługa klienta na plus.,1
P009,Klawiatura Mech K,2025-05-01T01:49:06,komputronik,4,Idealny na prezent.,1
P009,Klawiatura Mech K,2024-08-04T19:01:13,allegro,5,Idealny na prezent.,1
P005,Smartwatch Pulse S,2024-05-27T03:29:57,allegro,4,Spełnia wszystkie oczekiwania.,1
P008,Tablet Note 10,2025-07-29T05:49:07,allegro,4,"Świetny produkt, polecam!",1
P005,Smartwatch Pulse S,2024-08-19T07:03:56,opineo,5,"Świetny produkt, polecam!",1
P003,Słuchawki Bass Pro,2025-03-23T08:55:58,euro,5,"Dobre materiały, trwałe wykończenie.",1
P007,Kamera Action Go,2024-10-21T05:21:24,opineo,5,"Łatwa konfiguracja, intuicyjna obsługa.",1
P005,Smartwatch Pulse S,2024-04-04T09:10:29,ceneo,5,Prosty montaż.,1
P002,Laptop Aero 15,2025-01-05T04:06:09,euro,5,Prosty montaż.,1
P010,Mysz Laser Pro,2024-06-11T22:12:12,komputronik,4,Obsługa klienta na plus.,1
P002,Laptop Aero 15,2024-08-20T11:57:53,amazon,5,Dobra relacja jakości do ceny.,1
P006,Głośnik Bluetooth Wave,2025-08-15T22:56:39,opineo,5,Działa bez zarzutu.,1
P001,Smartfon Nova X1,2024-01-16T09:14:29,amazon,4,Prosty montaż.,1
P004,"Telewizor Vision 55""",2024-04-18T15:38:25,amazon,4,Ekran bardzo wyraźny i jasny.,1
P005,Smartwatch Pulse S,2025-02-16T08:32:21,komputronik,5,Spełnia wszystkie oczekiwania.,1
P006,Głośnik Bluetooth Wave,2025-07-03T11:51:21,opineo,4,Zaskakująco wydajny.,1
P010,Mysz Laser Pro,2025-08-17T18:15:02,allegro,5,Ekran bardzo wyraźny i jasny.,1
P009,Klawiatura Mech K,2025-04-01T11:23:37,ceneo,4,Bardzo dobra jakość w stosunku do ceny.,1
P006,Głośnik Bluetooth Wave,2024-12-26T21:50:11,amazon,4,Cicha praca urządzenia.,1
P006,Głośnik Bluetooth Wave,2025-07-18T21:09:22,komputronik,5,Bardzo dobra jakość w stosunku do ceny.,1
P002,Laptop Aero 15,2024-05-19T07:08:25,mediaexpert,5,Bateria trzyma długo.,1
P002,Laptop Aero 15,2025-07-10T18:55:46,amazon,4,"Jestem zadowolony, wszystko zgodnie z opisem.",1
P008,Tablet Note 10,2025-05-03T14:24:13,euro,4,Dobra relacja jakości do ceny.,1
P003,Słuchawki Bass Pro,2024-06-27T21:33:52,mediaexpert,4,"Łatwa konfiguracja, intuicyjna obsługa.",1
P009,Klawiatura Mech K,2025-07-27T05:28:48,allegro,4,"Jestem zadowolony, wszystko zgodnie z opisem.",1
P008,Tablet Note 10,2024-03-07T22:22:32,amazon,4,"Solidne wykonanie, wygląda elegancko.",1
P001,Smartfon Nova X1,2024-04-30T15:26:55,amazon,4,"Solidne wykonanie, wygląda elegancko.",1
P001,Smartfon Nova X1,2024-04-20T12:53:40,komputronik,4,Estetyczny design.,1
P002,Laptop Aero 15,2025-01-02T19:52:57,allegro,4,Prosty montaż.,1
P001,Smartfon Nova X1,2025-04-17T23:51:30,euro,4,Zaskakująco wydajny.,1
P009,Klawiatura Mech K,2024-09-30T17:13:11,mediaexpert,4,Prosty montaż.,1
P002,Laptop Aero 15,2024-10-01T22:13:23,amazon,4,Dobra relacja jakości do ceny.,1
P005,Smartwatch Pulse S,2025-08-11T23:15:23,amazon,5,"Solidne wykonanie, wygląda elegancko.",1
P004,"Telewizor Vision 55""",2025-02-09T15:48:49,mediaexpert,5,Estetyczny design.,1
P003,Słuchawki Bass Pro,2025-07-03T08:21:40,mediaexpert,5,Cicha praca urządzenia.,1
P007,Kamera Action Go,2024-12-13T23:43:00,amazon,4,"Jestem zadowolony, wszystko zgodnie z opisem.",1
P003,Słuchawki Bass Pro,2025-01-22T10:49:00,amazon,5,Spełnia wszystkie oczekiwania.,1
P007,Kamera Action Go,2024-04-05T14:09:08,ceneo,4,Dobra relacja jakości do ceny.,1
P010,Mysz Laser Pro,2024-10-09T14:24:30,mediaexpert,4,Estetyczny design.,1
P008,Tablet Note 10,2024-10-02T01:34:58,amazon,4,Działa bez zarzutu.,1
P007,Kamera Action Go,2025-02-06T01:06:54,allegro,5,Spełnia wszystkie oczekiwania.,1
P008,Tablet Note 10,2024-05-05T17:47:31,komputronik,5,"Dobre materiały, trwałe wykończenie.",1
P005,Smartwatch Pulse S,2024-01-19T14:32:51,allegro,4,Prosty montaż.,1
P006,Głośnik Bluetooth Wave,2024-09-25T10:57:01,allegro,5,Cicha praca urządzenia.,1
P007,Kamera Action Go,2024-02-13T03:59:18,komputronik,5,Idealny na prezent.,1
P003,Słuchawki Bass Pro,2025-04-27T22:10:39,ceneo,5,Dobra relacja jakości do ceny.,1
P004,"Telewizor Vision 55""",2025-01-02T04:04:15,mediaexpert,4,Idealny na prezent.,1
P003,Słuchawki Bass Pro,2024-04-03T03:49:10,mediaexpert,4,"Dobre materiały, trwałe wykończenie.",1
P005,Smartwatch Pulse S,2025-06-29T14:00:52,komputronik,4,Spełnia wszystkie oczekiwania.,1
P008,Tablet Note 10,2024-04-21T11:27:42,ceneo,4,Prosty montaż.,1
P010,Mysz Laser Pro,2024-11-14T18:35:49,amazon,4,Prosty montaż.,1
P008,Tablet Note 10,2024-03-19T07:04:57,komputronik,5,"Solidne wykonanie, wygląda elegancko.",1
P010,Mysz Laser Pro,2024-12-24T23:06:55,mediaexpert,5,Dobra relacja jakości do ceny.,1
P004,"Telewizor Vision 55""",2024-03-02T09:39:33,allegro,5,Zaskakująco wydajny.,1
P006,Głośnik Bluetooth Wave,2024-04-08T06:14:35,allegro,4,"Świetny produkt, polecam!",1
P008,Tablet Note 10,2024-09-03T00:03:50,amazon,5,Obsługa klienta na plus.,1
P005,Smartwatch Pulse S,2024-04-11T04:31:00,euro,4,Spełnia wszystkie oczekiwania.,1
P003,Słuchawki Bass Pro,2024-09-09T12:23:33,euro,4,Idealny na prezent.,1
P003,Słuchawki Bass Pro,2024-02-15T07:16:08,allegro,5,"Świetny produkt, polecam!",1
P003,Słuchawki Bass Pro,2024-11-03T00:18:25,euro,4,"Solidne wykonanie, wygląda elegancko.",1
P006,Głośnik Bluetooth Wave,2025-02-08T20:31:48,allegro,4,Prosty montaż.,1
P002,Laptop Aero 15,2024-08-08T10:56:38,amazon,5,Prosty montaż.,1
P002,Laptop Aero 15,2024-02-02T20:54:20,ceneo,5,"Jestem zadowolony, wszystko zgodnie z opisem.",1
P008,Tablet Note 10,2024-01-08T13:01:22,opineo,4,Spełnia wszystkie oczekiwania.,1
P006,Głośnik Bluetooth Wave,2025-07-22T04:05:39,opineo,4,"Jestem zadowolony, wszystko zgodnie z opisem.",1
P010,Mysz Laser Pro,2024-09-13T02:57:02,euro,5,Cicha praca urządzenia.,1
P009,Klawiatura Mech K,2024-02-01T16:47:56,allegro,4,Dobra relacja jakości do ceny.,1
P009,Klawiatura Mech K,2024-02-06T17:17:09,komputronik,5,Działa bez zarzutu.,1
P001,Smartfon Nova X1,2025-04-23T16:40:34,ceneo,4,Bateria trzyma długo.,1
P001,Smartfon Nova X1,2025-01-13T13:41:26,allegro,4,"Świetny produkt, polecam!",1
P002,Laptop Aero 15,2024-08-31T01:45:54,amazon,4,Obsługa klienta na plus.,1
P001,Smartfon Nova X1,2024-04-16T08:59:43,opineo,5,Estetyczny design.,1
P008,Tablet Note 10,2024-09-28T17:25:12,ceneo,5,Cena adekwatna do jakości.,1
P004,"Telewizor Vision 55""",2024-06-10T22:42:24,mediaexpert,4,Dobra relacja jakości do ceny.,1
P007,Kamera Action Go,2025-08-11T18:32:35,euro,5,"Łatwa konfiguracja, intuicyjna obsługa.",1
P004,"Telewizor Vision 55""",2024-07-01T07:32:20,euro,4,Estetyczny design.,1
P003,Słuchawki Bass Pro,2024-03-14T12:48:22,mediaexpert,4,"Jestem zadowolony, wszystko zgodnie z opisem.",1
P009,Klawiatura Mech K,2024-04-30T06:53:48,euro,5,"Dobre materiały, trwałe wykończenie.",1
P007,Kamera Action Go,2024-09-12T22:16:13,mediaexpert,4,Bardzo dobra jakość w stosunku do ceny.,1
P007,Kamera Action Go,2024-11-24T05:39:04,komputronik,5,Najlepszy zakup w tym roku!,1
P007,Kamera Action Go,2024-11-06T19:16:11,allegro,5,"Jestem zadowolony, wszystko zgodnie z opisem.",1
P003,Słuchawki Bass Pro,2024-01-27T17:28:53,allegro,5,Bateria trzyma długo.,1
P005,Smartwatch Pulse S,2024-11-25T03:33:02,komputronik,5,Zaskakująco wydajny.,1
P010,Mysz Laser Pro,2025-03-28T08:33:30,ceneo,4,Szybka dostawa i dobra komunikacja.,1
P009,Klawiatura Mech K,2025-02-07T16:38:18,ceneo,4,Cicha praca urządzenia.,1
P005,Smartwatch Pulse S,2025-03-15T04:45:23,allegro,5,"Jestem zadowolony, wszystko zgodnie z opisem.",1
P002,Laptop Aero 15,2025-06-17T08:20:14,opineo,4,Estetyczny design.,1
P004,"Telewizor Vision 55""",2024-07-05T16:44:26,euro,4,"Jestem zadowolony, wszystko zgodnie z opisem.",1
P007,Kamera Action Go,2024-03-12T04:56:43,ceneo,5,Zaskakująco wydajny.,1
P009,Klawiatura Mech K,2025-01-01T23:04:40,allegro,5,Zaskakująco wydajny.,1
P009,Klawiatura Mech K,2024-07-19T23:11:49,euro,5,Najlepszy zakup w tym roku!,1
P002,Laptop Aero 15,2024-01-23T03:52:16,allegro,4,Idealny na prezent.,1
P004,"Telewizor Vision 55""",2024-10-25T18:16:54,allegro,4,Dobra relacja jakości do ceny.,1
P001,Smartfon Nova X1,2025-08-07T17:23:24,ceneo,5,Spełnia wszystkie oczekiwania.,1
P003,Słuchawki Bass Pro,2025-06-21T19:17:49,allegro,4,Obsługa klienta na plus.,1
P007,Kamera Action Go,2024-12-31T15:21:35,opineo,5,Bardzo dobra jakość w stosunku do ceny.,1
P006,Głośnik Bluetooth Wave,2024-07-27T16:46:50,ceneo,4,Obsługa klienta na plus.,1
P003,Słuchawki Bass Pro,2024-03-19T10:10:31,opineo,5,"Solidne wykonanie, wygląda elegancko.",1
P001,Smartfon Nova X1,2024-08-15T22:32:47,ceneo,5,Idealny na prezent.,1
P004,"Telewizor Vision 55""",2024-02-12T10:19:21,amazon,4,"Łatwa konfiguracja, intuicyjna obsługa.",1
P010,Mysz Laser Pro,2025-06-13T04:34:52,komputronik,5,Cena adekwatna do jakości.,1
P010,Mysz Laser Pro,2024-12-27T19:46:06,allegro,4,Spełnia wszystkie oczekiwania.,1
P007,Kamera Action Go,2024-09-10T06:33:29,amazon,5,Estetyczny design.,1
P003,Słuchawki Bass Pro,2024-05-17T10:45:34,amazon,4,Cicha praca urządzenia.,1
P007,Kamera Action Go,2025-01-29T22:50:17,mediaexpert,5,"Dobre materiały, trwałe wykończenie.",1
P004,"Telewizor Vision 55""",2025-04-28T01:03:43,amazon,5,Zaskakująco wydajny.,1
P002,Laptop Aero 15,2024-03-03T18:38:05,amazon,4,Obsługa klienta na plus.,1
P007,Kamera Action Go,2025-07-30T06:17:14,mediaexpert,5,Zaskakująco wydajny.,1
P001,Smartfon Nova X1,2024-08-10T21:36:53,komputronik,4,Szybka dostawa i dobra komunikacja.,1
P002,Laptop Aero 15,2024-07-03T10:13:50,mediaexpert,5,Obsługa klienta na plus.,1
P006,Głośnik Bluetooth Wave,2025-07-17T01:57:32,euro,4,Cicha praca urządzenia.,1
P009,Klawiatura Mech K,2025-03-16T16:24:49,komputronik,4,Zaskakująco wydajny.,1
P008,Tablet Note 10,2025-07-30T11:28:08,opineo,5,"Łatwa konfiguracja, intuicyjna obsługa.",1
P008,Tablet Note 10,2025-05-30T13:44:27,mediaexpert,4,Estetyczny design.,1
P005,Smartwatch Pulse S,2024-10-15T05:59:02,opineo,4,Estetyczny design.,1
P002,Laptop Aero 15,2025-06-15T06:37:43,komputronik,5,"Łatwa konfiguracja, intuicyjna obsługa.",1
P008,Tablet Note 10,2024-06-15T06:19:29,allegro,5,Cena adekwatna do jakości.,1
P010,Mysz Laser Pro,2025-02-23T03:55:48,ceneo,5,"Świetny produkt, polecam!",1
P010,Mysz Laser Pro,2024-06-26T13:20:02,opineo,4,Bateria trzyma długo.,1
P004,"Telewizor Vision 55""",2024-03-10T09:49:29,opineo,4,Zaskakująco wydajny.,1
P001,Smartfon Nova X1,2025-04-03T22:31:16,euro,4,Cena adekwatna do jakości.,1
P004,"Telewizor Vision 55""",2024-06-18T15:02:47,euro,4,Najlepszy zakup w tym roku!,1
P005,Smartwatch Pulse S,2024-08-16T10:13:25,euro,4,"Świetny produkt, polecam!",1
P001,Smartfon Nova X1,2025-03-01T00:12:33,amazon,5,Bardzo dobra jakość w stosunku do ceny.,1
P006,Głośnik Bluetooth Wave,2024-08-26T08:03:33,opineo,4,Działa bez zarzutu.,1
P008,Tablet Note 10,2024-05-06T19:22:17,euro,5,Ekran bardzo wyraźny i jasny.,1
P007,Kamera Action Go,2025-07-07T00:08:47,euro,5,Dobra relacja jakości do ceny.,1
P003,Słuchawki Bass Pro,2024-11-20T22:41:47,opineo,4,Ekran bardzo wyraźny i jasny.,1
P009,Klawiatura Mech K,2024-08-25T22:32:27,opineo,5,Bateria trzyma długo.,1
P007,Kamera Action Go,2024-07-26T04:17:35,euro,5,"Jestem zadowolony, wszystko zgodnie z opisem.",1
P002,Laptop Aero 15,2025-02-12T11:48:30,allegro,4,Cena adekwatna do jakości.,1
P005,Smartwatch Pulse S,2025-04-14T00:57:38,euro,4,Obsługa klienta na plus.,1
P003,Słuchawki Bass Pro,2025-07-08T16:35:44,opineo,4,Dobra relacja jakości do ceny.,1
P004,"Telewizor Vision 55""",2024-06-16T11:48:05,euro,5,Działa bez zarzutu.,1
P005,Smartwatch Pulse S,2024-09-18T06:01:02,amazon,4,Zaskakująco wydajny.,1
P001,Smartfon Nova X1,2024-09-27T10:28:42,euro,4,Cena adekwatna do jakości.,1
P008,Tablet Note 10,2024-01-04T02:47:20,euro,5,"Łatwa konfiguracja, intuicyjna obsługa.",1
P008,Tablet Note 10,2024-02-13T23:21:18,euro,5,Spełnia wszystkie oczekiwania.,1
P003,Słuchawki Bass Pro,2024-04-02T03:46:24,mediaexpert,5,Działa bez zarzutu.,1
P006,Głośnik Bluetooth Wave,2025-05-10T10:42:58,amazon,5,Bateria trzyma długo.,1
P009,Klawiatura Mech K,2024-03-07T00:54:54,amazon,4,"Dobre materiały, trwałe wykończenie.",1
P006,Głośnik Bluetooth Wave,2024-07-25T19:15:11,mediaexpert,5,Spełnia wszystkie oczekiwania.,1
P002,Laptop Aero 15,2025-06-08T19:12:00,ceneo,5,Szybka dostawa i dobra komunikacja.,1
P008,Tablet Note 10,2025-02-06T02:39:01,amazon,5,Cena adekwatna do jakości.,1
P007,Kamera Action Go,2025-04-18T06:28:51,komputronik,4,Cicha praca urządzenia.,1
P007,Kamera Action Go,2025-03-30T18:09:38,euro,4,"Łatwa konfiguracja, intuicyjna obsługa.",1
P003,Słuchawki Bass Pro,2024-06-24T12:54:42,ceneo,4,Działa bez zarzutu.,1
P007,Kamera Action Go,2025-01-16T10:25:47,komputronik,5,Prosty montaż.,1
P002,Laptop Aero 15,2024-07-08T01:05:43,amazon,5,"Dobre materiały, trwałe wykończenie.",1
P007,Kamera Action Go,2024-10-28T08:30:36,allegro,4,Dobra relacja jakości do ceny.,1
P003,Słuchawki Bass Pro,2024-06-29T22:43:40,amazon,4,"Świetny produkt, polecam!",1
P008,Tablet Note 10,2025-01-10T16:58:53,ceneo,4,Prosty montaż.,1
P004,"Telewizor Vision 55""",2025-03-24T16:53:47,ceneo,4,Ekran bardzo wyraźny i jasny.,1
P003,Słuchawki Bass Pro,2024-03-03T07:18:58,allegro,4,"Solidne wykonanie, wygląda elegancko.",1
P002,Laptop Aero 15,2025-01-04T15:01:55,ceneo,5,Bardzo dobra jakość w stosunku do ceny.,1
P010,Mysz Laser Pro,2025-08-12T20:16:51,allegro,4,"Dobre materiały, trwałe wykończenie.",1
P003,Słuchawki Bass Pro,2025-01-08T07:05:35,opineo,5,Idealny na prezent.,1
P007,Kamera Action Go,2025-05-13T23:28:17,euro,5,Cicha praca urządzenia.,1
P007,Kamera Action Go,2024-09-21T11:12:39,opineo,4,"Solidne wykonanie, wygląda elegancko.",1
P001,Smartfon Nova X1,2024-01-13T01:18:03,mediaexpert,5,Prosty montaż.,1
P010,Mysz Laser Pro,2024-10-09T17:27:36,allegro,4,Estetyczny design.,1
P002,Laptop Aero 15,2025-04-22T11:01:15,mediaexpert,4,Ekran bardzo wyraźny i jasny.,1
P005,Smartwatch Pulse S,2024-04-12T21:48:54,mediaexpert,4,Szybka dostawa i dobra komunikacja.,1
P005,Smartwatch Pulse S,2024-11-23T06:13:34,amazon,5,"Solidne wykonanie, wygląda elegancko.",1
P007,Kamera Action Go,2025-05-18T21:26:43,allegro,4,Zaskakująco wydajny.,1
P009,Klawiatura Mech K,2025-01-11T04:10:37,euro,4,Dobra relacja jakości do ceny.,1
P009,Klawiatura Mech K,2025-06-03T21:06:48,amazon,5,Cicha praca urządzenia.,1
P008,Tablet Note 10,2024-03-30T13:57:26,mediaexpert,5,Spełnia wszystkie oczekiwania.,1
P001,Smartfon Nova X1,2024-10-22T03:46:37,komputronik,5,"Łatwa konfiguracja, intuicyjna obsługa.",1
P005,Smartwatch Pulse S,2024-12-29T09:41:15,komputronik,5,"Świetny produkt, polecam!",1
P006,Głośnik Bluetooth Wave,2025-03-13T22:56:57,komputronik,5,"Dobre materiały, trwałe wykończenie.",1
P002,Laptop Aero 15,2024-03-16T19:57:30,komputronik,4,Ekran bardzo wyraźny i jasny.,1
P008,Tablet Note 10,2025-04-20T21:11:18,komputronik,4,Spełnia wszystkie oczekiwania.,1
P003,Słuchawki Bass Pro,2025-06-14T19:41:36,komputronik,4,Bardzo dobra jakość w stosunku do ceny.,1
P009,Klawiatura Mech K,2025-02-03T09:06:46,allegro,4,Spełnia wszystkie oczekiwania.,1
P010,Mysz Laser Pro,2024-03-24T12:29:59,amazon,5,Bardzo dobra jakość w stosunku do ceny.,1
P009,Klawiatura Mech K,2025-01-12T02:08:49,euro,4,Bardzo dobra jakość w stosunku do ceny.,1
P002,Laptop Aero 15,2024-09-05T07:29:13,opineo,4,Prosty montaż.,1
P007,Kamera Action Go,2024-02-29T17:18:00,allegro,4,"Łatwa konfiguracja, intuicyjna obsługa.",1
P001,Smartfon Nova X1,2025-06-21T20:43:04,opineo,4,"Dobre materiały, trwałe wykończenie.",1
P004,"Telewizor Vision 55""",2024-02-25T21:35:49,ceneo,4,"Jestem zadowolony, wszystko zgodnie z opisem.",1
